City,City/Neighborhood,Zipcode,Date,Month,Year,Price Index,Median Household Income Last_12,City Park Scores,Distance to Nearest Beach (Km),Crime Data City Level (Arrest Disposition),Disneyland Resort historical attendance data,Knott's Berry Farm historical attendance data,Distance from Disneyland (km),Distance from Knott's Berry Farm (km),Distance from Irvine Spectrum (km),Nearest Beach Name (Need to One Hot Encode)_Aliso Beach,Nearest Beach Name (Need to One Hot Encode)_Bolsa Chica State Beach,Nearest Beach Name (Need to One Hot Encode)_Corona Del Mar State Beach,Nearest Beach Name (Need to One Hot Encode)_Crystal Cove State Beach,Nearest Beach Name (Need to One Hot Encode)_Dana Point Harbor,Nearest Beach Name (Need to One Hot Encode)_Doheney State Beach,Nearest Beach Name (Need to One Hot Encode)_Fisherman's Cove,Nearest Beach Name (Need to One Hot Encode)_Huntington City Beach,Nearest Beach Name (Need to One Hot Encode)_Huntington State Beach,Nearest Beach Name (Need to One Hot Encode)_Laguna Main Beach,Nearest Beach Name (Need to One Hot Encode)_Newport Beach Municipal Beach,Nearest Beach Name (Need to One Hot Encode)_Seal beach municipal pier,Nearest Beach Name (Need to One Hot Encode)_Sunset beach,Nearest Beach Name (Need to One Hot Encode)_Surfside Beach,Nearest Beach Name (Need to One Hot Encode)_T street Beach,Nearest Beach Name (Need to One Hot Encode)_Thalia Street Beach,Nearest Beach Name (Need to One Hot Encode)_West Street Beach
Newport Beach,Newport Beach,92660,2018-11-30,11,2018,1998710.751,113054,5.86,1.23925,2200,28527000,4115000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2018-11-30,11,2018,2681011.652,155579,5.86,2.12105,2200,28527000,4115000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2018-12-31,12,2018,2339854.449,112727,5.86,0.600614,2200,28527000,4115000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2018-12-31,12,2018,2005837.365,113054,5.86,1.23925,2200,28527000,4115000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2018-12-31,12,2018,2690577.829,155579,5.86,2.12105,2200,28527000,4115000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2019-01-31,1,2019,2319679.545,112727,5.86,0.600614,1906,28527000,4238000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2019-01-31,1,2019,1990560.986,113054,5.86,1.23925,1906,28527000,4238000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2019-01-31,1,2019,2680553.321,155579,5.86,2.12105,1906,28527000,4238000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2019-02-28,2,2019,2276849.639,112727,5.86,0.600614,1906,28527000,4238000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2019-02-28,2,2019,1959606.064,113054,5.86,1.23925,1906,28527000,4238000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2019-02-28,2,2019,2653789.803,155579,5.86,2.12105,1906,28527000,4238000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2019-03-31,3,2019,2226359.884,112727,5.86,0.600614,1906,28527000,4238000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2019-03-31,3,2019,1922299.053,113054,5.86,1.23925,1906,28527000,4238000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2019-03-31,3,2019,2621677.323,155579,5.86,2.12105,1906,28527000,4238000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2019-04-30,4,2019,2209918.693,112727,5.86,0.600614,1906,28527000,4238000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2019-04-30,4,2019,1905438.114,113054,5.86,1.23925,1906,28527000,4238000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2019-04-30,4,2019,2603430.775,155579,5.86,2.12105,1906,28527000,4238000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2019-05-31,5,2019,2213132.676,112727,5.86,0.600614,1906,28527000,4238000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2019-05-31,5,2019,1902066.377,113054,5.86,1.23925,1906,28527000,4238000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2019-05-31,5,2019,2595781.467,155579,5.86,2.12105,1906,28527000,4238000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2019-06-30,6,2019,2223816.246,112727,5.86,0.600614,1906,28527000,4238000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2019-06-30,6,2019,1903006.415,113054,5.86,1.23925,1906,28527000,4238000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2019-06-30,6,2019,2588428.122,155579,5.86,2.12105,1906,28527000,4238000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2019-07-31,7,2019,2234046.241,112727,5.86,0.600614,1906,28527000,4238000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2019-07-31,7,2019,1904782.325,113054,5.86,1.23925,1906,28527000,4238000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2019-07-31,7,2019,2579749.222,155579,5.86,2.12105,1906,28527000,4238000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2019-08-31,8,2019,2252712.34,112727,5.86,0.600614,1906,28527000,4238000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2019-08-31,8,2019,1915861.163,113054,5.86,1.23925,1906,28527000,4238000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2019-08-31,8,2019,2579089.533,155579,5.86,2.12105,1906,28527000,4238000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2019-09-30,9,2019,2276559.476,112727,5.86,0.600614,1906,28527000,4238000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2019-09-30,9,2019,1935100.813,113054,5.86,1.23925,1906,28527000,4238000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2019-09-30,9,2019,2592933.983,155579,5.86,2.12105,1906,28527000,4238000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2019-10-31,10,2019,2301646.451,112727,5.86,0.600614,1906,28527000,4238000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2019-10-31,10,2019,1959192.111,113054,5.86,1.23925,1906,28527000,4238000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2019-10-31,10,2019,2614147.864,155579,5.86,2.12105,1906,28527000,4238000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2019-11-30,11,2019,2317963.082,112727,5.86,0.600614,1906,28527000,4238000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2019-11-30,11,2019,1974503.148,113054,5.86,1.23925,1906,28527000,4238000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2019-11-30,11,2019,2627083.159,155579,5.86,2.12105,1906,28527000,4238000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2019-12-31,12,2019,2331095.942,112727,5.86,0.600614,1906,28527000,4238000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2019-12-31,12,2019,1984570.763,113054,5.86,1.23925,1906,28527000,4238000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2019-12-31,12,2019,2632497.702,155579,5.86,2.12105,1906,28527000,4238000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2020-01-31,1,2020,2332448.43,112727,5.86,0.600614,1929,5593000,811000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2020-01-31,1,2020,1985038.09,113054,5.86,1.23925,1929,5593000,811000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2020-01-31,1,2020,2630828.994,155579,5.86,2.12105,1929,5593000,811000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2020-02-29,2,2020,2335141.027,112727,5.86,0.600614,1929,5593000,811000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2020-02-29,2,2020,1987497.489,113054,5.86,1.23925,1929,5593000,811000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2020-02-29,2,2020,2634720.351,155579,5.86,2.12105,1929,5593000,811000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2020-03-31,3,2020,2337007.094,112727,5.86,0.600614,1929,5593000,811000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2020-03-31,3,2020,1989406.449,113054,5.86,1.23925,1929,5593000,811000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2020-03-31,3,2020,2637860.27,155579,5.86,2.12105,1929,5593000,811000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2020-04-30,4,2020,2345956.724,112727,5.86,0.600614,1929,5593000,811000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2020-04-30,4,2020,1994868.178,113054,5.86,1.23925,1929,5593000,811000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2020-04-30,4,2020,2638547.654,155579,5.86,2.12105,1929,5593000,811000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2020-05-31,5,2020,2340479.853,112727,5.86,0.600614,1929,5593000,811000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2020-05-31,5,2020,1988768.813,113054,5.86,1.23925,1929,5593000,811000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2020-05-31,5,2020,2627072.917,155579,5.86,2.12105,1929,5593000,811000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2020-06-30,6,2020,2323332.823,112727,5.86,0.600614,1929,5593000,811000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2020-06-30,6,2020,1975156.7,113054,5.86,1.23925,1929,5593000,811000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2020-06-30,6,2020,2607769.348,155579,5.86,2.12105,1929,5593000,811000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2020-07-31,7,2020,2312519.615,112727,5.86,0.600614,1929,5593000,811000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2020-07-31,7,2020,1965484.581,113054,5.86,1.23925,1929,5593000,811000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2020-07-31,7,2020,2594963.634,155579,5.86,2.12105,1929,5593000,811000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2020-08-31,8,2020,2329517.658,112727,5.86,0.600614,1929,5593000,811000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2020-08-31,8,2020,1975405.49,113054,5.86,1.23925,1929,5593000,811000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2020-08-31,8,2020,2605413.623,155579,5.86,2.12105,1929,5593000,811000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2020-09-30,9,2020,2377175.956,112727,5.86,0.600614,1929,5593000,811000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2020-09-30,9,2020,2007450.346,113054,5.86,1.23925,1929,5593000,811000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2020-09-30,9,2020,2646455.137,155579,5.86,2.12105,1929,5593000,811000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2020-10-31,10,2020,2435078.868,112727,5.86,0.600614,1929,5593000,811000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2020-10-31,10,2020,2051328.283,113054,5.86,1.23925,1929,5593000,811000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2020-10-31,10,2020,2705787.561,155579,5.86,2.12105,1929,5593000,811000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2020-11-30,11,2020,2497088.713,112727,5.86,0.600614,1929,5593000,811000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2020-11-30,11,2020,2100589.356,113054,5.86,1.23925,1929,5593000,811000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2020-11-30,11,2020,2767100.772,155579,5.86,2.12105,1929,5593000,811000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2020-12-31,12,2020,2553671.157,112727,5.86,0.600614,1929,5593000,811000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2020-12-31,12,2020,2147033.575,113054,5.86,1.23925,1929,5593000,811000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2020-12-31,12,2020,2820051.017,155579,5.86,2.12105,1929,5593000,811000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2021-01-31,1,2021,2588265.009,112727,5.86,0.600614,1741,13550000,3681000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2021-01-31,1,2021,2176482.179,113054,5.86,1.23925,1741,13550000,3681000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2021-01-31,1,2021,2858506.579,155579,5.86,2.12105,1741,13550000,3681000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2021-02-28,2,2021,2603055.856,112727,5.86,0.600614,1741,13550000,3681000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2021-02-28,2,2021,2194322.803,113054,5.86,1.23925,1741,13550000,3681000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2021-02-28,2,2021,2895974.648,155579,5.86,2.12105,1741,13550000,3681000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2021-03-31,3,2021,2596428.43,112727,5.86,0.600614,1741,13550000,3681000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2021-03-31,3,2021,2198911.23,113054,5.86,1.23925,1741,13550000,3681000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2021-03-31,3,2021,2922108.55,155579,5.86,2.12105,1741,13550000,3681000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2021-04-30,4,2021,2609301.482,112727,5.86,0.600614,1741,13550000,3681000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2021-04-30,4,2021,2218955.602,113054,5.86,1.23925,1741,13550000,3681000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2021-04-30,4,2021,2961414.27,155579,5.86,2.12105,1741,13550000,3681000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2021-05-31,5,2021,2642459.654,112727,5.86,0.600614,1741,13550000,3681000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2021-05-31,5,2021,2249537.948,113054,5.86,1.23925,1741,13550000,3681000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2021-05-31,5,2021,3000799.292,155579,5.86,2.12105,1741,13550000,3681000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2021-06-30,6,2021,2695845.35,112727,5.86,0.600614,1741,13550000,3681000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2021-06-30,6,2021,2294174.386,113054,5.86,1.23925,1741,13550000,3681000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2021-06-30,6,2021,3056521.396,155579,5.86,2.12105,1741,13550000,3681000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2021-07-31,7,2021,2746334.572,112727,5.86,0.600614,1741,13550000,3681000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2021-07-31,7,2021,2338315.71,113054,5.86,1.23925,1741,13550000,3681000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2021-07-31,7,2021,3112477.141,155579,5.86,2.12105,1741,13550000,3681000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2021-08-31,8,2021,2791801.077,112727,5.86,0.600614,1741,13550000,3681000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2021-08-31,8,2021,2381758.203,113054,5.86,1.23925,1741,13550000,3681000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2021-08-31,8,2021,3168039.162,155579,5.86,2.12105,1741,13550000,3681000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2021-09-30,9,2021,2834784.837,112727,5.86,0.600614,1741,13550000,3681000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2021-09-30,9,2021,2420205.547,113054,5.86,1.23925,1741,13550000,3681000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2021-09-30,9,2021,3218609.247,155579,5.86,2.12105,1741,13550000,3681000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2021-10-31,10,2021,2890223.023,112727,5.86,0.600614,1741,13550000,3681000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2021-10-31,10,2021,2463868.537,113054,5.86,1.23925,1741,13550000,3681000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2021-10-31,10,2021,3272450.367,155579,5.86,2.12105,1741,13550000,3681000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2021-11-30,11,2021,2953396.808,112727,5.86,0.600614,1741,13550000,3681000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2021-11-30,11,2021,2511469.388,113054,5.86,1.23925,1741,13550000,3681000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2021-11-30,11,2021,3340210.384,155579,5.86,2.12105,1741,13550000,3681000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2021-12-31,12,2021,3024654.965,112727,5.86,0.600614,1741,13550000,3681000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2021-12-31,12,2021,2571071.107,113054,5.86,1.23925,1741,13550000,3681000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2021-12-31,12,2021,3429347.982,155579,5.86,2.12105,1741,13550000,3681000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2022-01-31,1,2022,3098302.695,112727,5.86,0.600614,1914,27881000,3899000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2022-01-31,1,2022,2637699.745,113054,5.86,1.23925,1914,27881000,3899000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2022-01-31,1,2022,3537122.969,155579,5.86,2.12105,1914,27881000,3899000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2022-02-28,2,2022,3171575.374,112727,5.86,0.600614,1914,27881000,3899000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Beach,92660,2022-02-28,2,2022,2708674.851,113054,5.86,1.23925,1914,27881000,3899000,23.49217202,29.41419179,15.51766646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Newport Coast,92657,2022-02-28,2,2022,3648843.551,155579,5.86,2.12105,1914,27881000,3899000,25.05384347,31.62775469,12.51954102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Beach,Corona del Mar,92625,2022-03-31,3,2022,3237846.937,112727,5.86,0.600614,1914,27881000,3899000,24.19927055,30.08979859,15.64295806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
