ZipCode,median_household_income_last_12,Year
96115,29318,2011
96116,36107,2011
96117,46528,2011
96118,50536,2011
96119,45833,2011
96120,59821,2011
96121,61250,2011
96122,36803,2011
96123,25000,2011
96124,100466,2011
96125,113750,2011
96126,12120,2011
96128,62700,2011
96129,101071,2011
96130,53549,2011
96132,51250,2011
96133,27591,2011
96134,33813,2011
96135,,2011
96136,78000,2011
96137,50764,2011
96140,61027,2011
96141,69479,2011
96142,62865,2011
96143,42822,2011
96145,71318,2011
96146,68750,2011
96148,73839,2011
96150,46715,2011
96155,,2011
96161,70648,2011
97635,47143,2011
89010,45893,2022
89019,35825,2022
89060,39211,2022
89061,44722,2022
89439,62008,2022
90001,36386,2022
90002,31810,2022
90003,28334,2022
90004,37839,2022
90005,32955,2022
90006,29594,2022
90007,22049,2022
90008,37798,2022
90010,50288,2022
90011,30118,2022
90012,25028,2022
90013,16284,2022
90014,12015,2022
90015,25911,2022
90016,35858,2022
90017,21050,2022
90018,35126,2022
90019,40727,2022
90020,39103,2022
90021,13576,2022
90022,37262,2022
90023,33340,2022
90024,67151,2022
90025,71947,2022
90026,45560,2022
90027,47980,2022
90028,31415,2022
90029,36281,2022
90031,34597,2022
90032,44759,2022
90033,29524,2022
90034,57577,2022
90035,70273,2022
90036,72981,2022
90037,28377,2022
90038,34723,2022
90039,64533,2022
90040,48610,2022
90041,62700,2022
90042,53283,2022
90043,42379,2022
90044,29459,2022
90045,80311,2022
90046,51929,2022
90047,43538,2022
90048,77855,2022
90049,113158,2022
90056,91288,2022
90057,27155,2022
90058,16972,2022
90059,32455,2022
90061,34263,2022
90062,34051,2022
90063,38691,2022
90064,79038,2022
90065,56090,2022
90066,64445,2022
90067,94107,2022
90068,72821,2022
90069,74262,2022
90071,,2022
90073,,2022
90077,184338,2022
90079,,2022
90089,9219,2022
90090,,2022
90094,86579,2022
90095,,2022
90201,38482,2022
90210,129539,2022
90211,74212,2022
90212,78575,2022
90220,42974,2022
90221,43184,2022
90222,42622,2022
90230,68870,2022
90232,70341,2022
90240,69032,2022
90241,57846,2022
90242,56831,2022
90245,88486,2022
90247,41560,2022
90248,58692,2022
90249,57281,2022
90250,47411,2022
90254,102289,2022
90255,37274,2022
90260,51864,2022
90262,43889,2022
90263,,2022
90265,127059,2022
90266,132752,2022
90270,38155,2022
90272,158381,2022
90274,153621,2022
90275,116708,2022
90277,92577,2022
90278,100776,2022
90280,41990,2022
90290,128750,2022
90291,74046,2022
90292,100361,2022
90293,92664,2022
90301,38115,2022
90302,43835,2022
90303,42707,2022
90304,36732,2022
90305,65029,2022
90401,54702,2022
90402,135081,2022
90403,71184,2022
90404,55064,2022
90405,77642,2022
90501,57261,2022
90502,65243,2022
90503,75102,2022
90504,71223,2022
90505,77519,2022
90506,,2022
90601,69857,2022
90602,51789,2022
90603,83821,2022
90604,65109,2022
90605,71592,2022
90606,60381,2022
90620,74804,2022
90621,54607,2022
90623,84218,2022
90630,83360,2022
90631,66985,2022
90638,81692,2022
90640,52206,2022
90650,60090,2022
90660,55676,2022
90670,53694,2022
90680,53774,2022
90701,58534,2022
90703,87522,2022
90704,49142,2022
90706,50244,2022
90710,56565,2022
90712,82337,2022
90713,85131,2022
90715,68120,2022
90716,42770,2022
90717,59856,2022
90720,90000,2022
90723,42831,2022
90731,49226,2022
90732,91979,2022
90740,50648,2022
90742,69617,2022
90743,100357,2022
90744,40792,2022
90745,69330,2022
90746,76692,2022
90747,,2022
90755,70236,2022
90802,45094,2022
90803,70007,2022
90804,43489,2022
90805,44244,2022
90806,41932,2022
90807,68254,2022
90808,93787,2022
90810,51123,2022
90813,30622,2022
90814,54606,2022
90815,88024,2022
90822,,2022
90831,,2022
91001,86357,2022
91006,81660,2022
91007,70455,2022
91008,103490,2022
91010,62563,2022
91011,147481,2022
91016,67787,2022
91020,68898,2022
91024,84487,2022
91030,84914,2022
91040,73260,2022
91042,57922,2022
91046,22656,2022
91101,55305,2022
91103,58287,2022
91104,65458,2022
91105,116687,2022
91106,65424,2022
91107,81294,2022
91108,157535,2022
91201,47850,2022
91202,69265,2022
91203,40853,2022
91204,40050,2022
91205,36741,2022
91206,55364,2022
91207,87634,2022
91208,89663,2022
91210,76250,2022
91214,87249,2022
91301,108357,2022
91302,126958,2022
91303,46599,2022
91304,58423,2022
91306,60506,2022
91307,90785,2022
91311,78646,2022
91316,59522,2022
91320,104644,2022
91321,58130,2022
91324,63369,2022
91325,60033,2022
91326,102602,2022
91330,,2022
91331,49842,2022
91335,53842,2022
91340,51428,2022
91342,61648,2022
91343,53417,2022
91344,77642,2022
91345,62518,2022
91350,99876,2022
91351,74649,2022
91352,48632,2022
91354,104574,2022
91355,86721,2022
91356,69875,2022
91360,91105,2022
91361,103466,2022
91362,108435,2022
91364,98206,2022
91367,80291,2022
91371,,2022
91377,128618,2022
91381,112399,2022
91384,98330,2022
91387,83102,2022
91390,113537,2022
91401,47776,2022
91402,41467,2022
91403,76727,2022
91405,37324,2022
91406,50178,2022
91411,43695,2022
91423,73947,2022
91436,138676,2022
91501,62051,2022
91502,40515,2022
91504,71433,2022
91505,72924,2022
91506,74444,2022
91601,49784,2022
91602,65475,2022
91604,86475,2022
91605,42685,2022
91606,42191,2022
91607,59947,2022
91608,,2022
91701,80310,2022
91702,56190,2022
91706,51963,2022
91708,125515,2022
91709,101905,2022
91710,72705,2022
91711,82623,2022
91722,68267,2022
91723,62823,2022
91724,81585,2022
91730,63151,2022
91731,38551,2022
91732,44961,2022
91733,42191,2022
91737,97731,2022
91739,101071,2022
91740,70673,2022
91741,82831,2022
91744,55920,2022
91745,72601,2022
91746,62602,2022
91748,62495,2022
91750,78455,2022
91752,63551,2022
91754,51164,2022
91755,52458,2022
91759,71667,2022
91761,62191,2022
91762,52565,2022
91763,51016,2022
91764,52115,2022
91765,92627,2022
91766,50873,2022
91767,51336,2022
91768,50670,2022
91770,49477,2022
91773,74351,2022
91775,77352,2022
91776,52109,2022
91780,66750,2022
91784,100759,2022
91786,55964,2022
91789,90637,2022
91790,66459,2022
91791,72578,2022
91792,68682,2022
91801,49996,2022
91803,57480,2022
91901,77064,2022
91902,78187,2022
91905,80375,2022
91906,57917,2022
91910,56510,2022
91911,48386,2022
91913,89737,2022
91914,105462,2022
91915,94812,2022
91916,54929,2022
91917,60385,2022
91931,40662,2022
91932,45480,2022
91934,87628,2022
91935,101336,2022
91941,71528,2022
91942,52752,2022
91945,50512,2022
91948,35179,2022
91950,37072,2022
91962,75737,2022
91963,36393,2022
91977,61656,2022
91978,72579,2022
91980,,2022
92003,77042,2022
92004,41064,2022
92007,87857,2022
92008,62957,2022
92009,101170,2022
92010,87442,2022
92011,96329,2022
92014,126901,2022
92019,75715,2022
92020,49444,2022
92021,52909,2022
92024,88615,2022
92025,45998,2022
92026,58196,2022
92027,56857,2022
92028,66508,2022
92029,75304,2022
92036,65670,2022
92037,96519,2022
92040,65128,2022
92054,51105,2022
92055,47197,2022
92056,70057,2022
92057,70256,2022
92058,49986,2022
92059,92703,2022
92060,76250,2022
92061,51354,2022
92064,94724,2022
92065,77594,2022
92066,41779,2022
92067,148245,2022
92069,53060,2022
92070,51488,2022
92071,69828,2022
92075,84893,2022
92078,58367,2022
92081,60818,2022
92082,77264,2022
92083,48118,2022
92084,52293,2022
92086,38828,2022
92091,96932,2022
92101,52602,2022
92102,39258,2022
92103,58292,2022
92104,46888,2022
92105,35564,2022
92106,82762,2022
92107,60673,2022
92108,63826,2022
92109,63474,2022
92110,56166,2022
92111,56641,2022
92113,28437,2022
92114,54614,2022
92115,43567,2022
92116,51117,2022
92117,64690,2022
92118,93777,2022
92119,70536,2022
92120,79958,2022
92121,102391,2022
92122,72671,2022
92123,69962,2022
92124,76449,2022
92126,81266,2022
92127,117016,2022
92128,89657,2022
92129,106153,2022
92130,124229,2022
92131,127009,2022
92132,,2022
92134,,2022
92135,,2022
92139,61446,2022
92140,,2022
92145,218094,2022
92147,,2022
92154,55085,2022
92155,,2022
92173,36048,2022
92201,43415,2022
92203,76695,2022
92210,110948,2022
92211,62495,2022
92220,38397,2022
92222,,2022
92223,61716,2022
92225,43117,2022
92227,38565,2022
92230,30288,2022
92231,35992,2022
92233,35952,2022
92234,45088,2022
92236,43750,2022
92239,57083,2022
92240,34700,2022
92241,38765,2022
92242,29911,2022
92243,39754,2022
92249,52668,2022
92250,46359,2022
92251,56192,2022
92252,43718,2022
92253,78150,2022
92254,26661,2022
92256,38203,2022
92257,16218,2022
92258,25775,2022
92259,18750,2022
92260,50087,2022
92262,44760,2022
92264,46850,2022
92266,31509,2022
92267,,2022
92268,31645,2022
92270,76261,2022
92273,34432,2022
92274,31296,2022
92275,24871,2022
92276,43508,2022
92277,42544,2022
92278,88889,2022
92280,,2022
92281,28688,2022
92282,40811,2022
92283,23663,2022
92284,43874,2022
92285,22188,2022
92301,41643,2022
92304,,2022
92305,85682,2022
92307,58012,2022
92308,45979,2022
92309,33000,2022
92310,52798,2022
92311,48020,2022
92313,64337,2022
92314,41168,2022
92315,31541,2022
92316,49509,2022
92320,44286,2022
92321,60847,2022
92322,59657,2022
92324,43283,2022
92325,50811,2022
92327,34667,2022
92328,46061,2022
92332,26250,2022
92333,36250,2022
92335,44919,2022
92336,84492,2022
92337,69261,2022
92338,,2022
92339,76136,2022
92341,29000,2022
92342,62938,2022
92344,69508,2022
92345,46793,2022
92346,65156,2022
92347,31188,2022
92352,75593,2022
92354,62620,2022
92356,24821,2022
92358,65982,2022
92359,54620,2022
92363,30840,2022
92364,42750,2022
92365,36822,2022
92368,27049,2022
92371,50763,2022
92372,37988,2022
92373,72693,2022
92374,63658,2022
92376,45860,2022
92377,78777,2022
92378,48889,2022
92382,58304,2022
92384,31429,2022
92385,94286,2022
92386,41783,2022
92389,22188,2022
92391,37601,2022
92392,59547,2022
92394,54530,2022
92395,41041,2022
92397,79628,2022
92398,53718,2022
92399,60779,2022
92401,15047,2022
92404,36300,2022
92405,43756,2022
92407,55706,2022
92408,35462,2022
92410,30538,2022
92411,32508,2022
92501,49694,2022
92503,60347,2022
92504,56402,2022
92505,58758,2022
92506,80378,2022
92507,41807,2022
92508,97132,2022
92509,57039,2022
92518,69438,2022
92530,51619,2022
92532,85639,2022
92536,50401,2022
92539,43438,2022
92543,28346,2022
92544,46292,2022
92545,40748,2022
92548,39530,2022
92549,55495,2022
92551,57364,2022
92553,43730,2022
92555,75098,2022
92557,60901,2022
92561,79809,2022
92562,84359,2022
92563,80033,2022
92567,63021,2022
92570,42603,2022
92571,51870,2022
92582,58765,2022
92583,43014,2022
92584,73422,2022
92585,62679,2022
92586,36092,2022
92587,70629,2022
92590,41449,2022
92591,67731,2022
92592,86043,2022
92595,64326,2022
92596,82554,2022
92602,105587,2022
92603,128466,2022
92604,88242,2022
92606,91777,2022
92610,122694,2022
92612,71544,2022
92614,94442,2022
92617,31750,2022
92618,88823,2022
92620,107841,2022
92624,74223,2022
92625,112727,2022
92626,75674,2022
92627,58445,2022
92629,85068,2022
92630,85419,2022
92637,34789,2022
92646,85551,2022
92647,74579,2022
92648,82858,2022
92649,82859,2022
92651,99893,2022
92653,87131,2022
92655,46893,2022
92656,97807,2022
92657,155579,2022
92660,113054,2022
92661,101324,2022
92662,83929,2022
92663,89927,2022
92672,75392,2022
92673,118183,2022
92675,73373,2022
92676,96429,2022
92677,100480,2022
92678,152250,2022
92679,138826,2022
92683,56725,2022
92688,100388,2022
92691,95389,2022
92692,98022,2022
92694,133000,2022
92701,44846,2022
92703,54581,2022
92704,58186,2022
92705,80048,2022
92706,60574,2022
92707,60447,2022
92708,81250,2022
92780,64824,2022
92782,103802,2022
92801,47348,2022
92802,52289,2022
92804,53080,2022
92805,52557,2022
92806,58116,2022
92807,94165,2022
92808,106892,2022
92821,80023,2022
92823,126154,2022
92831,63653,2022
92832,58443,2022
92833,70388,2022
92835,96250,2022
92840,62558,2022
92841,57790,2022
92843,51966,2022
92844,50595,2022
92845,89768,2022
92860,84691,2022
92861,150918,2022
92865,76781,2022
92866,60376,2022
92867,81277,2022
92868,70888,2022
92869,94545,2022
92870,78923,2022
92879,65460,2022
92880,105788,2022
92881,98848,2022
92882,75408,2022
92883,97460,2022
92886,105448,2022
92887,130449,2022
93001,51108,2022
93003,70866,2022
93004,73863,2022
93010,83163,2022
93012,90264,2022
93013,71702,2022
93015,63844,2022
93021,103214,2022
93022,72031,2022
93023,68051,2022
93030,52346,2022
93033,53755,2022
93035,83512,2022
93036,64563,2022
93040,46375,2022
93041,52275,2022
93042,,2022
93043,,2022
93060,54225,2022
93063,84813,2022
93064,,2022
93065,93898,2022
93066,97163,2022
93067,43533,2022
93101,51021,2022
93103,67845,2022
93105,73673,2022
93108,110519,2022
93109,79908,2022
93110,75090,2022
93111,93810,2022
93117,56719,2022
93201,26350,2022
93202,41584,2022
93203,30204,2022
93204,29183,2022
93205,21789,2022
93206,41154,2022
93207,17411,2022
93208,9604,2022
93210,48232,2022
93212,31452,2022
93215,37132,2022
93218,46607,2022
93219,25293,2022
93220,,2022
93221,48670,2022
93222,44593,2022
93223,32861,2022
93224,51094,2022
93225,55330,2022
93226,44479,2022
93230,53929,2022
93234,23705,2022
93235,36543,2022
93238,59417,2022
93239,37794,2022
93240,24611,2022
93241,34248,2022
93242,45760,2022
93243,60753,2022
93244,46042,2022
93245,55620,2022
93247,35016,2022
93249,31111,2022
93250,35698,2022
93251,57000,2022
93252,32143,2022
93254,44265,2022
93255,37292,2022
93256,27383,2022
93257,39291,2022
93258,28482,2022
93260,23333,2022
93261,29213,2022
93262,,2022
93263,39466,2022
93265,54625,2022
93266,40341,2022
93267,31349,2022
93268,42111,2022
93270,31694,2022
93271,63802,2022
93272,44667,2022
93274,45029,2022
93276,43125,2022
93277,54284,2022
93280,40117,2022
93283,31487,2022
93285,30576,2022
93286,36394,2022
93287,62500,2022
93291,52503,2022
93292,53281,2022
93301,33787,2022
93304,36692,2022
93305,36340,2022
93306,50451,2022
93307,34243,2022
93308,44102,2022
93309,47567,2022
93311,84848,2022
93312,88350,2022
93313,60393,2022
93314,94751,2022
93401,54305,2022
93402,57734,2022
93405,37643,2022
93410,,2022
93420,67629,2022
93422,68934,2022
93424,65398,2022
93426,62391,2022
93427,66727,2022
93428,75106,2022
93429,38750,2022
93430,58043,2022
93432,58193,2022
93433,47841,2022
93434,44407,2022
93436,52864,2022
93437,56139,2022
93440,72083,2022
93441,76563,2022
93442,52850,2022
93444,62470,2022
93445,36984,2022
93446,60853,2022
93449,65682,2022
93450,50272,2022
93451,59375,2022
93452,44063,2022
93453,42885,2022
93454,51257,2022
93455,69453,2022
93458,47332,2022
93460,102232,2022
93461,65491,2022
93463,68654,2022
93465,86635,2022
93501,29765,2022
93505,54246,2022
93510,87591,2022
93512,10774,2022
93513,62396,2022
93514,56470,2022
93516,36446,2022
93517,58068,2022
93518,44141,2022
93519,18719,2022
93522,33929,2022
93523,55539,2022
93524,,2022
93526,50833,2022
93527,52667,2022
93528,31146,2022
93529,25570,2022
93530,45208,2022
93531,106875,2022
93532,66838,2022
93534,36323,2022
93535,45781,2022
93536,72232,2022
93541,49865,2022
93543,52490,2022
93544,53450,2022
93545,34946,2022
93546,64875,2022
93549,44620,2022
93550,40649,2022
93551,79357,2022
93552,57766,2022
93553,57202,2022
93554,27778,2022
93555,60530,2022
93558,46776,2022
93560,54924,2022
93561,56390,2022
93562,32311,2022
93563,110139,2022
93591,44786,2022
93592,15347,2022
93601,56638,2022
93602,65864,2022
93603,21382,2022
93604,70074,2022
93605,84583,2022
93606,39615,2022
93608,21172,2022
93609,42823,2022
93610,42753,2022
93611,80822,2022
93612,39609,2022
93614,63031,2022
93615,33209,2022
93616,43831,2022
93618,40875,2022
93619,107053,2022
93620,37104,2022
93621,22083,2022
93622,31294,2022
93623,,2022
93624,31797,2022
93625,50200,2022
93626,33000,2022
93627,,2022
93628,64096,2022
93630,44820,2022
93631,58910,2022
93633,95799,2022
93634,128375,2022
93635,51094,2022
93636,71992,2022
93637,48983,2022
93638,39711,2022
93640,25886,2022
93641,27174,2022
93643,50033,2022
93644,45261,2022
93645,74327,2022
93646,27612,2022
93647,35646,2022
93648,36649,2022
93650,27072,2022
93651,92596,2022
93652,38333,2022
93653,48813,2022
93654,50250,2022
93656,40045,2022
93657,50612,2022
93660,26033,2022
93662,43760,2022
93664,83750,2022
93665,27786,2022
93666,30625,2022
93667,61357,2022
93668,25852,2022
93669,-2500,2022
93673,39375,2022
93675,44779,2022
93701,20253,2022
93702,28881,2022
93703,31545,2022
93704,50564,2022
93705,34264,2022
93706,28100,2022
93710,44012,2022
93711,69961,2022
93720,78231,2022
93721,20718,2022
93722,56594,2022
93723,62442,2022
93725,38198,2022
93726,36191,2022
93727,44773,2022
93728,32462,2022
93730,115524,2022
93901,51035,2022
93905,40211,2022
93906,57837,2022
93907,74523,2022
93908,113750,2022
93920,52250,2022
93921,76567,2022
93923,92244,2022
93924,82921,2022
93925,53462,2022
93926,52654,2022
93927,54105,2022
93928,77560,2022
93930,54899,2022
93932,93750,2022
93933,53318,2022
93940,65314,2022
93943,,2022
93950,70211,2022
93953,119663,2022
93954,38125,2022
93955,58243,2022
93960,54263,2022
93962,73287,2022
94002,100125,2022
94005,79129,2022
94010,100528,2022
94014,70689,2022
94015,78609,2022
94019,98036,2022
94020,135481,2022
94021,89083,2022
94022,156526,2022
94024,166125,2022
94025,111154,2022
94027,240833,2022
94028,162727,2022
94030,83992,2022
94037,140408,2022
94038,104219,2022
94040,93517,2022
94041,85724,2022
94043,91760,2022
94044,93469,2022
94060,89886,2022
94061,74097,2022
94062,121658,2022
94063,52220,2022
94065,131897,2022
94066,77509,2022
94070,119777,2022
94074,86705,2022
94080,75717,2022
94085,88324,2022
94086,91233,2022
94087,105848,2022
94089,81631,2022
94102,22159,2022
94103,42801,2022
94104,25568,2022
94105,120257,2022
94107,113974,2022
94108,33191,2022
94109,58106,2022
94110,76963,2022
94111,92446,2022
94112,72467,2022
94114,111815,2022
94115,72429,2022
94116,83657,2022
94117,85151,2022
94118,74967,2022
94121,77612,2022
94122,79441,2022
94123,104485,2022
94124,46025,2022
94127,138003,2022
94128,,2022
94129,118110,2022
94130,35417,2022
94131,92755,2022
94132,69560,2022
94133,50378,2022
94134,57075,2022
94158,68214,2022
94301,135817,2022
94303,73895,2022
94304,101316,2022
94305,60682,2022
94306,112230,2022
94401,72452,2022
94402,109093,2022
94403,89205,2022
94404,112271,2022
94501,69572,2022
94502,113650,2022
94503,83176,2022
94505,102328,2022
94506,166335,2022
94507,150457,2022
94508,66912,2022
94509,55018,2022
94510,90539,2022
94511,30409,2022
94512,95521,2022
94513,87486,2022
94514,70783,2022
94515,56786,2022
94516,85833,2022
94517,124042,2022
94518,71770,2022
94519,70773,2022
94520,46565,2022
94521,79040,2022
94523,79128,2022
94525,76278,2022
94526,121462,2022
94528,153860,2022
94530,83472,2022
94531,93113,2022
94533,57469,2022
94534,97934,2022
94535,56667,2022
94536,84840,2022
94538,81408,2022
94539,138578,2022
94541,54943,2022
94542,84649,2022
94544,61291,2022
94545,67975,2022
94546,72128,2022
94547,94653,2022
94548,61875,2022
94549,132802,2022
94550,101448,2022
94551,93427,2022
94552,134256,2022
94553,73426,2022
94555,108791,2022
94556,123974,2022
94558,69783,2022
94559,58808,2022
94560,81777,2022
94561,77435,2022
94563,157400,2022
94564,80042,2022
94565,55614,2022
94566,118306,2022
94567,56420,2022
94568,111545,2022
94569,91429,2022
94571,57599,2022
94572,65984,2022
94573,59783,2022
94574,79806,2022
94575,,2022
94576,71250,2022
94577,62539,2022
94578,52512,2022
94579,66489,2022
94580,70208,2022
94582,135818,2022
94583,115551,2022
94585,71050,2022
94586,74375,2022
94587,82634,2022
94588,120432,2022
94589,59967,2022
94590,43944,2022
94591,76019,2022
94592,72917,2022
94595,61209,2022
94596,79181,2022
94597,83036,2022
94598,117229,2022
94599,68889,2022
94601,36949,2022
94602,71213,2022
94603,39045,2022
94605,54210,2022
94606,37985,2022
94607,34091,2022
94608,52934,2022
94609,47049,2022
94610,71656,2022
94611,100667,2022
94612,26213,2022
94613,,2022
94618,113523,2022
94619,73938,2022
94621,32628,2022
94702,55581,2022
94703,52000,2022
94704,33066,2022
94705,90645,2022
94706,73330,2022
94707,129688,2022
94708,140863,2022
94709,56670,2022
94710,45125,2022
94720,24010,2022
94801,42636,2022
94803,71626,2022
94804,50346,2022
94805,63507,2022
94806,52354,2022
94850,,2022
94901,70296,2022
94903,82631,2022
94904,98638,2022
94920,138068,2022
94922,29955,2022
94923,74563,2022
94924,65341,2022
94925,106541,2022
94928,56988,2022
94929,153490,2022
94930,99015,2022
94931,64670,2022
94933,74309,2022
94937,52798,2022
94938,90167,2022
94939,91408,2022
94940,35156,2022
94941,105935,2022
94945,82380,2022
94946,128125,2022
94947,81889,2022
94949,81505,2022
94950,-2500,2022
94951,95272,2022
94952,75666,2022
94954,77022,2022
94956,76204,2022
94957,127417,2022
94960,104802,2022
94963,103807,2022
94964,79183,2022
94965,92781,2022
94970,79402,2022
94971,101111,2022
94972,125511,2022
94973,87604,2022
95002,83203,2022
95003,78492,2022
95004,84038,2022
95005,87750,2022
95006,83513,2022
95007,103368,2022
95008,81717,2022
95010,49511,2022
95012,50858,2022
95013,,2022
95014,122600,2022
95017,76250,2022
95018,71555,2022
95019,37107,2022
95020,78428,2022
95023,65278,2022
95030,145833,2022
95032,118713,2022
95033,121563,2022
95035,94608,2022
95037,94510,2022
95039,54457,2022
95041,52045,2022
95043,60500,2022
95045,63750,2022
95046,71928,2022
95050,62921,2022
95051,96065,2022
95053,,2022
95054,115344,2022
95060,64330,2022
95062,60632,2022
95064,50170,2022
95065,79949,2022
95066,108750,2022
95070,153563,2022
95073,70091,2022
95075,77500,2022
95076,54586,2022
95110,65212,2022
95111,61411,2022
95112,48364,2022
95113,46313,2022
95116,48283,2022
95117,64009,2022
95118,84077,2022
95119,113584,2022
95120,145429,2022
95121,82745,2022
95122,55476,2022
95123,83949,2022
95124,104794,2022
95125,89394,2022
95126,67760,2022
95127,66526,2022
95128,61728,2022
95129,102682,2022
95130,95965,2022
95131,104694,2022
95132,91625,2022
95133,73431,2022
95134,101539,2022
95135,111797,2022
95136,85864,2022
95138,139779,2022
95139,90476,2022
95140,58750,2022
95148,106299,2022
95202,14452,2022
95203,38600,2022
95204,45935,2022
95205,31747,2022
95206,46465,2022
95207,39973,2022
95209,73622,2022
95210,41901,2022
95211,,2022
95212,61940,2022
95215,44830,2022
95219,75088,2022
95220,52386,2022
95222,50401,2022
95223,53023,2022
95224,24265,2022
95225,60938,2022
95226,,2022
95227,104583,2022
95228,63289,2022
95230,34667,2022
95231,42128,2022
95232,51838,2022
95233,11731,2022
95234,,2022
95236,69359,2022
95237,41486,2022
95240,40871,2022
95242,68042,2022
95245,60143,2022
95246,46929,2022
95247,51349,2022
95248,22386,2022
95249,37926,2022
95250,,2022
95251,75760,2022
95252,70048,2022
95254,47010,2022
95255,38909,2022
95257,41914,2022
95258,65612,2022
95301,45550,2022
95303,58250,2022
95304,73684,2022
95305,12303,2022
95306,26389,2022
95307,45749,2022
95310,38500,2022
95311,36603,2022
95312,74250,2022
95313,34919,2022
95314,,2022
95315,49704,2022
95316,66324,2022
95317,33636,2022
95318,70272,2022
95319,25516,2022
95320,57143,2022
95321,49369,2022
95322,44758,2022
95323,54688,2022
95324,54014,2022
95325,,2022
95326,54938,2022
95327,35995,2022
95328,36779,2022
95329,78333,2022
95330,64758,2022
95333,39531,2022
95334,45307,2022
95335,75907,2022
95336,56835,2022
95337,65427,2022
95338,49899,2022
95340,47554,2022
95341,32690,2022
95345,29583,2022
95346,49333,2022
95348,43821,2022
95350,45036,2022
95351,31913,2022
95354,37659,2022
95355,56262,2022
95356,62657,2022
95357,54982,2022
95358,49345,2022
95360,47478,2022
95361,65248,2022
95363,59616,2022
95364,,2022
95365,35034,2022
95366,75824,2022
95367,59762,2022
95368,72355,2022
95369,54063,2022
95370,47366,2022
95372,57457,2022
95374,50275,2022
95375,22467,2022
95376,62360,2022
95377,100414,2022
95379,43672,2022
95380,39503,2022
95382,63588,2022
95383,50708,2022
95385,36339,2022
95386,53037,2022
95387,44813,2022
95388,34232,2022
95389,62245,2022
95391,96230,2022
95401,55744,2022
95403,57901,2022
95404,66706,2022
95405,68410,2022
95407,56773,2022
95409,66041,2022
95410,14799,2022
95412,52500,2022
95415,40931,2022
95417,17083,2022
95420,78750,2022
95421,58250,2022
95422,28908,2022
95423,41738,2022
95425,57407,2022
95426,71176,2022
95427,16938,2022
95428,27010,2022
95429,68250,2022
95430,,2022
95431,,2022
95432,34612,2022
95435,,2022
95436,50355,2022
95437,40830,2022
95439,42596,2022
95441,60375,2022
95442,80308,2022
95443,32887,2022
95444,71596,2022
95445,50020,2022
95446,43049,2022
95448,69855,2022
95449,39720,2022
95450,51875,2022
95451,47027,2022
95452,63199,2022
95453,42191,2022
95454,35375,2022
95456,51771,2022
95457,47989,2022
95458,26710,2022
95459,35625,2022
95460,65208,2022
95461,54777,2022
95462,36094,2022
95463,,2022
95464,32674,2022
95465,73295,2022
95466,57857,2022
95467,59081,2022
95468,43889,2022
95469,62917,2022
95470,58600,2022
95471,40435,2022
95472,74576,2022
95476,58212,2022
95482,47274,2022
95485,35393,2022
95486,27344,2022
95488,24032,2022
95490,43485,2022
95492,77745,2022
95493,78906,2022
95494,108542,2022
95497,57227,2022
95501,37598,2022
95503,46670,2022
95511,30188,2022
95514,26307,2022
95519,46923,2022
95521,35151,2022
95524,65000,2022
95525,53750,2022
95526,25750,2022
95527,23875,2022
95528,41875,2022
95531,38427,2022
95536,50745,2022
95537,50298,2022
95540,39161,2022
95542,41978,2022
95543,55653,2022
95545,82639,2022
95546,26818,2022
95547,52917,2022
95548,30927,2022
95549,56136,2022
95550,75491,2022
95551,47569,2022
95552,29625,2022
95553,27269,2022
95554,37868,2022
95555,28036,2022
95556,47419,2022
95558,29653,2022
95559,18542,2022
95560,28357,2022
95562,39240,2022
95563,40441,2022
95564,47361,2022
95565,51953,2022
95567,35288,2022
95568,50833,2022
95569,30750,2022
95570,41402,2022
95571,13824,2022
95573,27411,2022
95585,21890,2022
95587,,2022
95589,48750,2022
95595,32014,2022
95601,52162,2022
95602,61505,2022
95603,57114,2022
95604,,2022
95605,37487,2022
95606,80221,2022
95607,80069,2022
95608,54015,2022
95610,54563,2022
95612,56250,2022
95614,82738,2022
95615,47031,2022
95616,50795,2022
95618,80989,2022
95619,54221,2022
95620,72201,2022
95621,54549,2022
95623,64107,2022
95624,76652,2022
95625,73188,2022
95626,64650,2022
95627,64306,2022
95628,72232,2022
95629,63203,2022
95630,95251,2022
95631,62286,2022
95632,60853,2022
95633,63958,2022
95634,55357,2022
95635,80465,2022
95636,32365,2022
95637,76667,2022
95638,86995,2022
95639,48214,2022
95640,68375,2022
95641,34091,2022
95642,50938,2022
95645,47877,2022
95646,37813,2022
95648,74114,2022
95650,84819,2022
95651,52447,2022
95652,44531,2022
95653,37614,2022
95655,78345,2022
95658,62782,2022
95659,52083,2022
95660,43834,2022
95661,68927,2022
95662,68632,2022
95663,123281,2022
95664,84375,2022
95665,59018,2022
95666,54460,2022
95667,62981,2022
95668,87563,2022
95669,58917,2022
95670,58288,2022
95672,108000,2022
95673,57759,2022
95674,77375,2022
95675,31544,2022
95677,69983,2022
95678,63507,2022
95679,,2022
95680,,2022
95681,67813,2022
95682,78021,2022
95683,98438,2022
95684,48873,2022
95685,54881,2022
95686,39750,2022
95687,72575,2022
95688,81398,2022
95689,75740,2022
95690,59038,2022
95691,60905,2022
95692,64139,2022
95693,93258,2022
95694,64554,2022
95695,57733,2022
95697,28929,2022
95698,68167,2022
95699,21172,2022
95701,64167,2022
95703,81250,2022
